Sample_Code;Station;Island;Sampling_Site;Island_Side;Genus;Species;Species_Code;Sample_Year;Zone;Habitat;Inhabitated;Distance_Makassar_km;N;Depth_m;Relative_Depth;Substrate
UPG46_16;UPG46;Bonetambung;BT4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;slope;yes;22;28;16;0.64;RA
UPG46_20;UPG46;Bonetambung;BT4;West;Operculina;ammonoides;Operculina_ammonoides;2013;4;slope;yes;22;7;20;0.8;RS
UPG46_20;UPG46;Bonetambung;BT4;West;Neorotalia;calcar;Neorotalia_calcar;2013;4;slope;yes;22;1;20;0.8;RS
UPG46_20;UPG46;Bonetambung;BT4;West;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;slope;yes;22;3;20;0.8;RS
UPG46_20;UPG46;Bonetambung;BT4;West;Heterostegina;depressa;Heterostegina_depressa;2013;4;slope;yes;22;50;20;0.8;RS
UPG46_20;UPG46;Bonetambung;BT4;West;Sphaerogypsina;globulus;Sphaerogypsina_globulus;2013;4;slope;yes;22;1;20;0.8;RS
UPG46_20;UPG46;Bonetambung;BT4;West;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;slope;yes;22;218;20;0.8;RS
UPG46_20;UPG46;Bonetambung;BT4;West;Calcarina;mayori;Calcarina_mayori;2013;4;slope;yes;22;47;20;0.8;RS
UPG46_20;UPG46;Bonetambung;BT4;West;Peneroplis;planatus;Peneroplis_planatus;2013;4;slope;yes;22;15;20;0.8;RS
UPG46_20;UPG46;Bonetambung;BT4;West;Amphistegina;radiata;Amphistegina_radiata;2013;4;slope;yes;22;228;20;0.8;RS
UPG46_20;UPG46;Bonetambung;BT4;West;Calcarina;spengleri;Calcarina_spengleri;2013;4;slope;yes;22;16;20;0.8;RS
UPG46_20;UPG46;Bonetambung;BT4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;slope;yes;22;22;20;0.8;RS
UPG46_24;UPG46;Bonetambung;BT4;West;Operculina;ammonoides;Operculina_ammonoides;2013;4;slope;yes;22;31;24;0.96;RS
UPG46_24;UPG46;Bonetambung;BT4;West;Neorotalia;calcar;Neorotalia_calcar;2013;4;slope;yes;22;1;24;0.96;RS
UPG46_24;UPG46;Bonetambung;BT4;West;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;slope;yes;22;7;24;0.96;RS
UPG46_24;UPG46;Bonetambung;BT4;West;Heterostegina;depressa;Heterostegina_depressa;2013;4;slope;yes;22;32;24;0.96;RS
UPG46_24;UPG46;Bonetambung;BT4;West;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;slope;yes;22;131;24;0.96;RS
UPG46_24;UPG46;Bonetambung;BT4;West;Calcarina;mayori;Calcarina_mayori;2013;4;slope;yes;22;28;24;0.96;RS
UPG46_24;UPG46;Bonetambung;BT4;West;Peneroplis;planatus;Peneroplis_planatus;2013;4;slope;yes;22;6;24;0.96;RS
UPG46_24;UPG46;Bonetambung;BT4;West;Amphistegina;radiata;Amphistegina_radiata;2013;4;slope;yes;22;146;24;0.96;RS
UPG46_24;UPG46;Bonetambung;BT4;West;Calcarina;sp2;Calcarina_sp2;2013;4;slope;yes;22;1;24;0.96;RS
UPG46_24;UPG46;Bonetambung;BT4;West;Calcarina;spengleri;Calcarina_spengleri;2013;4;slope;yes;22;11;24;0.96;RS
UPG46_24;UPG46;Bonetambung;BT4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;slope;yes;22;4;24;0.96;RS
UPG46_4;UPG46;Bonetambung;BT4;West;Neorotalia;calcar;Neorotalia_calcar;2013;4;slope;yes;22;1;4;0.16;R
UPG46_4;UPG46;Bonetambung;BT4;West;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;slope;yes;22;9;4;0.16;R
UPG46_4;UPG46;Bonetambung;BT4;West;Heterostegina;depressa;Heterostegina_depressa;2013;4;slope;yes;22;4;4;0.16;R
UPG46_4;UPG46;Bonetambung;BT4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;slope;yes;22;5;4;0.16;R
UPG46_4;UPG46;Bonetambung;BT4;West;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;slope;yes;22;124;4;0.16;R
UPG46_4;UPG46;Bonetambung;BT4;West;Calcarina;mayori;Calcarina_mayori;2013;4;slope;yes;22;11;4;0.16;R
UPG46_4;UPG46;Bonetambung;BT4;West;Peneroplis;planatus;Peneroplis_planatus;2013;4;slope;yes;22;27;4;0.16;R
UPG46_4;UPG46;Bonetambung;BT4;West;Amphistegina;radiata;Amphistegina_radiata;2013;4;slope;yes;22;3;4;0.16;R
UPG46_4;UPG46;Bonetambung;BT4;West;Calcarina;sp2;Calcarina_sp2;2013;4;slope;yes;22;146;4;0.16;R
UPG46_4;UPG46;Bonetambung;BT4;West;Calcarina;spengleri;Calcarina_spengleri;2013;4;slope;yes;22;21;4;0.16;R
UPG46_4;UPG46;Bonetambung;BT4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;slope;yes;22;39;4;0.16;R
UPG46_6;UPG46;Bonetambung;BT4;West;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;slope;yes;22;2;6;0.24;RA
UPG46_6;UPG46;Bonetambung;BT4;West;Heterostegina;depressa;Heterostegina_depressa;2013;4;slope;yes;22;14;6;0.24;RA
UPG46_6;UPG46;Bonetambung;BT4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;slope;yes;22;1;6;0.24;RA
UPG46_6;UPG46;Bonetambung;BT4;West;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;slope;yes;22;302;6;0.24;RA
UPG46_6;UPG46;Bonetambung;BT4;West;Calcarina;mayori;Calcarina_mayori;2013;4;slope;yes;22;66;6;0.24;RA
UPG46_6;UPG46;Bonetambung;BT4;West;Peneroplis;planatus;Peneroplis_planatus;2013;4;slope;yes;22;29;6;0.24;RA
UPG46_6;UPG46;Bonetambung;BT4;West;Amphistegina;radiata;Amphistegina_radiata;2013;4;slope;yes;22;24;6;0.24;RA
UPG46_6;UPG46;Bonetambung;BT4;West;Calcarina;spengleri;Calcarina_spengleri;2013;4;slope;yes;22;18;6;0.24;RA
UPG46_6;UPG46;Bonetambung;BT4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;slope;yes;22;58;6;0.24;RA
UPG46_9;UPG46;Bonetambung;BT4;West;Operculina;ammonoides;Operculina_ammonoides;2013;4;slope;yes;22;2;9;0.36;RA
UPG46_9;UPG46;Bonetambung;BT4;West;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;slope;yes;22;8;9;0.36;RA
UPG46_9;UPG46;Bonetambung;BT4;West;Heterostegina;depressa;Heterostegina_depressa;2013;4;slope;yes;22;14;9;0.36;RA
UPG46_9;UPG46;Bonetambung;BT4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;slope;yes;22;2;9;0.36;RA
UPG46_9;UPG46;Bonetambung;BT4;West;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;slope;yes;22;340;9;0.36;RA
UPG46_9;UPG46;Bonetambung;BT4;West;Calcarina;mayori;Calcarina_mayori;2013;4;slope;yes;22;40;9;0.36;RA
UPG46_9;UPG46;Bonetambung;BT4;West;Peneroplis;planatus;Peneroplis_planatus;2013;4;slope;yes;22;24;9;0.36;RA
UPG46_9;UPG46;Bonetambung;BT4;West;Amphistegina;radiata;Amphistegina_radiata;2013;4;slope;yes;22;36;9;0.36;RA
UPG46_9;UPG46;Bonetambung;BT4;West;Calcarina;spengleri;Calcarina_spengleri;2013;4;slope;yes;22;20;9;0.36;RA
UPG46_9;UPG46;Bonetambung;BT4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;slope;yes;22;60;9;0.36;RA
UPG46_rf1;UPG46;Bonetambung;BT4;West;Heterostegina;depressa;Heterostegina_depressa;2013;4;flat;yes;22;2;1;0.04;RA
UPG46_rf1;UPG46;Bonetambung;BT4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;flat;yes;22;8;1;0.04;RA
UPG46_rf1;UPG46;Bonetambung;BT4;West;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;flat;yes;22;5;1;0.04;RA
UPG46_rf1;UPG46;Bonetambung;BT4;West;Amphistegina;lobifera;Amphistegina_lobifera;2013;4;flat;yes;22;189;1;0.04;RA
UPG46_rf1;UPG46;Bonetambung;BT4;West;Calcarina;mayori;Calcarina_mayori;2013;4;flat;yes;22;6;1;0.04;RA
UPG46_rf1;UPG46;Bonetambung;BT4;West;Sorites;orbiculus;Sorites_orbiculus;2013;4;flat;yes;22;35;1;0.04;RA
UPG46_rf1;UPG46;Bonetambung;BT4;West;Peneroplis;planatus;Peneroplis_planatus;2013;4;flat;yes;22;56;1;0.04;RA
UPG46_rf1;UPG46;Bonetambung;BT4;West;Amphistegina;radiata;Amphistegina_radiata;2013;4;flat;yes;22;1;1;0.04;RA
UPG46_rf1;UPG46;Bonetambung;BT4;West;Calcarina;sp2;Calcarina_sp2;2013;4;flat;yes;22;62;1;0.04;RA
UPG46_rf1;UPG46;Bonetambung;BT4;West;Calcarina;spengleri;Calcarina_spengleri;2013;4;flat;yes;22;8;1;0.04;RA
UPG46_rf1;UPG46;Bonetambung;BT4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;flat;yes;22;4;1;0.04;RA
UPG46_rf2;UPG46;Bonetambung;BT4;West;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;flat;yes;22;6;1;0.04;RA
UPG46_rf2;UPG46;Bonetambung;BT4;West;Heterostegina;depressa;Heterostegina_depressa;2013;4;flat;yes;22;2;1;0.04;RA
UPG46_rf2;UPG46;Bonetambung;BT4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;flat;yes;22;7;1;0.04;RA
UPG46_rf2;UPG46;Bonetambung;BT4;West;Sphaerogypsina;globulus;Sphaerogypsina_globulus;2013;4;flat;yes;22;2;1;0.04;RA
UPG46_rf2;UPG46;Bonetambung;BT4;West;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;flat;yes;22;3;1;0.04;RA
UPG46_rf2;UPG46;Bonetambung;BT4;West;Amphistegina;lobifera;Amphistegina_lobifera;2013;4;flat;yes;22;185;1;0.04;RA
UPG46_rf2;UPG46;Bonetambung;BT4;West;Calcarina;mayori;Calcarina_mayori;2013;4;flat;yes;22;2;1;0.04;RA
UPG46_rf2;UPG46;Bonetambung;BT4;West;Sorites;orbiculus;Sorites_orbiculus;2013;4;flat;yes;22;6;1;0.04;RA
UPG46_rf2;UPG46;Bonetambung;BT4;West;Peneroplis;planatus;Peneroplis_planatus;2013;4;flat;yes;22;16;1;0.04;RA
UPG46_rf2;UPG46;Bonetambung;BT4;West;Laevipeneroplis;malayensis;Laevipeneroplis_malayensis;2013;4;flat;yes;22;1;1;0.04;RA
UPG46_rf2;UPG46;Bonetambung;BT4;West;Amphistegina;radiata;Amphistegina_radiata;2013;4;flat;yes;22;3;1;0.04;RA
UPG46_rf2;UPG46;Bonetambung;BT4;West;Calcarina;sp2;Calcarina_sp2;2013;4;flat;yes;22;66;1;0.04;RA
UPG46_rf2;UPG46;Bonetambung;BT4;West;Calcarina;spengleri;Calcarina_spengleri;2013;4;flat;yes;22;1;1;0.04;RA
UPG46_rf2;UPG46;Bonetambung;BT4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;flat;yes;22;3;1;0.04;RA
UPG46_rf3;UPG46;Bonetambung;BT4;West;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;flat;yes;22;1;1;0.04;RA
UPG46_rf3;UPG46;Bonetambung;BT4;West;Heterostegina;depressa;Heterostegina_depressa;2013;4;flat;yes;22;8;1;0.04;RA
UPG46_rf3;UPG46;Bonetambung;BT4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;flat;yes;22;7;1;0.04;RA
UPG46_rf3;UPG46;Bonetambung;BT4;West;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;flat;yes;22;1;1;0.04;RA
UPG46_rf3;UPG46;Bonetambung;BT4;West;Amphistegina;lobifera;Amphistegina_lobifera;2013;4;flat;yes;22;316;1;0.04;RA
UPG46_rf3;UPG46;Bonetambung;BT4;West;Calcarina;mayori;Calcarina_mayori;2013;4;flat;yes;22;13;1;0.04;RA
UPG46_rf3;UPG46;Bonetambung;BT4;West;Sorites;orbiculus;Sorites_orbiculus;2013;4;flat;yes;22;43;1;0.04;RA
UPG46_rf3;UPG46;Bonetambung;BT4;West;Peneroplis;planatus;Peneroplis_planatus;2013;4;flat;yes;22;43;1;0.04;RA
UPG46_rf3;UPG46;Bonetambung;BT4;West;Amphistegina;radiata;Amphistegina_radiata;2013;4;flat;yes;22;3;1;0.04;RA
UPG46_rf3;UPG46;Bonetambung;BT4;West;Calcarina;sp2;Calcarina_sp2;2013;4;flat;yes;22;80;1;0.04;RA
UPG46_rf3;UPG46;Bonetambung;BT4;West;Calcarina;spengleri;Calcarina_spengleri;2013;4;flat;yes;22;1;1;0.04;RA
UPG46_rf3;UPG46;Bonetambung;BT4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;flat;yes;22;6;1;0.04;RA
UPG47_11;UPG47;Lumulumu;LU4;West;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;slope;yes;31;1;11;0.407;RA
UPG47_11;UPG47;Lumulumu;LU4;West;Heterostegina;depressa;Heterostegina_depressa;2013;4;slope;yes;31;10;11;0.407;RA
UPG47_11;UPG47;Lumulumu;LU4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;slope;yes;31;11;11;0.407;RA
UPG47_11;UPG47;Lumulumu;LU4;West;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;slope;yes;31;177;11;0.407;RA
UPG47_11;UPG47;Lumulumu;LU4;West;Calcarina;mayori;Calcarina_mayori;2013;4;slope;yes;31;27;11;0.407;RA
UPG47_11;UPG47;Lumulumu;LU4;West;Peneroplis;planatus;Peneroplis_planatus;2013;4;slope;yes;31;3;11;0.407;RA
UPG47_11;UPG47;Lumulumu;LU4;West;Amphistegina;radiata;Amphistegina_radiata;2013;4;slope;yes;31;147;11;0.407;RA
UPG47_11;UPG47;Lumulumu;LU4;West;Calcarina;spengleri;Calcarina_spengleri;2013;4;slope;yes;31;2;11;0.407;RA
UPG47_11;UPG47;Lumulumu;LU4;West;Baculogypsinoides;spinosus;Baculogypsinoides_spinosus;2013;4;slope;yes;31;3;11;0.407;RA
UPG47_11;UPG47;Lumulumu;LU4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;slope;yes;31;109;11;0.407;RA
UPG47_14;UPG47;Lumulumu;LU4;West;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;slope;yes;31;1;14;0.519;RA
UPG47_14;UPG47;Lumulumu;LU4;West;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;slope;yes;31;12;14;0.519;RA
UPG47_14;UPG47;Lumulumu;LU4;West;Calcarina;mayori;Calcarina_mayori;2013;4;slope;yes;31;8;14;0.519;RA
UPG47_14;UPG47;Lumulumu;LU4;West;Amphistegina;radiata;Amphistegina_radiata;2013;4;slope;yes;31;1;14;0.519;RA
UPG47_14;UPG47;Lumulumu;LU4;West;Calcarina;spengleri;Calcarina_spengleri;2013;4;slope;yes;31;1;14;0.519;RA
UPG47_14;UPG47;Lumulumu;LU4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;slope;yes;31;8;14;0.519;RA
UPG47_14;UPG47;Lumulumu;LU4;West;Amphisorus;SpS;Amphisorus_SpS;2013;4;slope;yes;31;29;14;0.519;RA
UPG47_5;UPG47;Lumulumu;LU4;West;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;slope;yes;31;4;5;0.185;RA
UPG47_5;UPG47;Lumulumu;LU4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;slope;yes;31;9;5;0.185;RA
UPG47_5;UPG47;Lumulumu;LU4;West;Amphisorus;SpS;Amphisorus_SpS;2013;4;slope;yes;31;1;5;0.185;RA
UPG47_rf1;UPG47;Lumulumu;LU4;West;Heterostegina;depressa;Heterostegina_depressa;2013;4;flat;yes;31;1;1;0.037;RA
UPG47_rf1;UPG47;Lumulumu;LU4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;flat;yes;31;76;1;0.037;RA
UPG47_rf1;UPG47;Lumulumu;LU4;West;Sphaerogypsina;globulus;Sphaerogypsina_globulus;2013;4;flat;yes;31;2;1;0.037;RA
UPG47_rf1;UPG47;Lumulumu;LU4;West;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;flat;yes;31;7;1;0.037;RA
UPG47_rf1;UPG47;Lumulumu;LU4;West;Amphistegina;lobifera;Amphistegina_lobifera;2013;4;flat;yes;31;72;1;0.037;RA
UPG47_rf1;UPG47;Lumulumu;LU4;West;Calcarina;mayori;Calcarina_mayori;2013;4;flat;yes;31;1;1;0.037;RA
UPG47_rf1;UPG47;Lumulumu;LU4;West;Sorites;orbiculus;Sorites_orbiculus;2013;4;flat;yes;31;53;1;0.037;RA
UPG47_rf1;UPG47;Lumulumu;LU4;West;Peneroplis;planatus;Peneroplis_planatus;2013;4;flat;yes;31;19;1;0.037;RA
UPG47_rf1;UPG47;Lumulumu;LU4;West;Amphistegina;radiata;Amphistegina_radiata;2013;4;flat;yes;31;1;1;0.037;RA
UPG47_rf1;UPG47;Lumulumu;LU4;West;Calcarina;sp2;Calcarina_sp2;2013;4;flat;yes;31;42;1;0.037;RA
UPG47_rf1;UPG47;Lumulumu;LU4;West;Calcarina;spengleri;Calcarina_spengleri;2013;4;flat;yes;31;3;1;0.037;RA
UPG47_rf1;UPG47;Lumulumu;LU4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;flat;yes;31;5;1;0.037;RA
UPG47_rf2;UPG47;Lumulumu;LU4;West;Neorotalia;calcar;Neorotalia_calcar;2013;4;flat;yes;31;2;1;0.037;RA
UPG47_rf2;UPG47;Lumulumu;LU4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;flat;yes;31;99;1;0.037;RA
UPG47_rf2;UPG47;Lumulumu;LU4;West;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;flat;yes;31;10;1;0.037;RA
UPG47_rf2;UPG47;Lumulumu;LU4;West;Amphistegina;lobifera;Amphistegina_lobifera;2013;4;flat;yes;31;115;1;0.037;RA
UPG47_rf2;UPG47;Lumulumu;LU4;West;Calcarina;mayori;Calcarina_mayori;2013;4;flat;yes;31;1;1;0.037;RA
UPG47_rf2;UPG47;Lumulumu;LU4;West;Sorites;orbiculus;Sorites_orbiculus;2013;4;flat;yes;31;13;1;0.037;RA
UPG47_rf2;UPG47;Lumulumu;LU4;West;Peneroplis;planatus;Peneroplis_planatus;2013;4;flat;yes;31;11;1;0.037;RA
UPG47_rf2;UPG47;Lumulumu;LU4;West;Calcarina;sp2;Calcarina_sp2;2013;4;flat;yes;31;42;1;0.037;RA
UPG47_rf2;UPG47;Lumulumu;LU4;West;Calcarina;spengleri;Calcarina_spengleri;2013;4;flat;yes;31;7;1;0.037;RA
UPG47_rf2;UPG47;Lumulumu;LU4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;flat;yes;31;2;1;0.037;RA
UPG47_rf2;UPG47;Lumulumu;LU4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;flat;yes;31;1;1;0.037;RA
UPG47_rf3;UPG47;Lumulumu;LU4;West;Neorotalia;calcar;Neorotalia_calcar;2013;4;flat;yes;31;4;1;0.037;RA
UPG47_rf3;UPG47;Lumulumu;LU4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;flat;yes;31;102;1;0.037;RA
UPG47_rf3;UPG47;Lumulumu;LU4;West;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;flat;yes;31;13;1;0.037;RA
UPG47_rf3;UPG47;Lumulumu;LU4;West;Amphistegina;lobifera;Amphistegina_lobifera;2013;4;flat;yes;31;212;1;0.037;RA
UPG47_rf3;UPG47;Lumulumu;LU4;West;Sorites;orbiculus;Sorites_orbiculus;2013;4;flat;yes;31;44;1;0.037;RA
UPG47_rf3;UPG47;Lumulumu;LU4;West;Peneroplis;planatus;Peneroplis_planatus;2013;4;flat;yes;31;31;1;0.037;RA
UPG47_rf3;UPG47;Lumulumu;LU4;West;Amphistegina;radiata;Amphistegina_radiata;2013;4;flat;yes;31;1;1;0.037;RA
UPG47_rf3;UPG47;Lumulumu;LU4;West;Calcarina;sp2;Calcarina_sp2;2013;4;flat;yes;31;56;1;0.037;RA
UPG47_rf3;UPG47;Lumulumu;LU4;West;Calcarina;spengleri;Calcarina_spengleri;2013;4;flat;yes;31;10;1;0.037;RA
UPG47_rf3;UPG47;Lumulumu;LU4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;flat;yes;31;5;1;0.037;RA
UPG47_rf3;UPG47;Lumulumu;LU4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;flat;yes;31;4;1;0.037;RA
UPG48_12;UPG48;Lumulumu E;LU4;East;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;slope;yes;31;2;12;0.444;RS
UPG48_12;UPG48;Lumulumu E;LU4;East;Heterostegina;depressa;Heterostegina_depressa;2013;4;slope;yes;31;17;12;0.444;RS
UPG48_12;UPG48;Lumulumu E;LU4;East;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;slope;yes;31;11;12;0.444;RS
UPG48_12;UPG48;Lumulumu E;LU4;East;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;slope;yes;31;158;12;0.444;RS
UPG48_12;UPG48;Lumulumu E;LU4;East;Calcarina;mayori;Calcarina_mayori;2013;4;slope;yes;31;5;12;0.444;RS
UPG48_12;UPG48;Lumulumu E;LU4;East;Peneroplis;planatus;Peneroplis_planatus;2013;4;slope;yes;31;9;12;0.444;RS
UPG48_12;UPG48;Lumulumu E;LU4;East;Amphistegina;radiata;Amphistegina_radiata;2013;4;slope;yes;31;6;12;0.444;RS
UPG48_12;UPG48;Lumulumu E;LU4;East;Amphisorus;SpS;Amphisorus_SpS;2013;4;slope;yes;31;3;12;0.444;RS
UPG48_6;UPG48;Lumulumu E;LU4;East;Neorotalia;calcar;Neorotalia_calcar;2013;4;slope;yes;31;1;6;0.222;RS
UPG48_6;UPG48;Lumulumu E;LU4;East;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;slope;yes;31;2;6;0.222;RS
UPG48_6;UPG48;Lumulumu E;LU4;East;Heterostegina;depressa;Heterostegina_depressa;2013;4;slope;yes;31;8;6;0.222;RS
UPG48_6;UPG48;Lumulumu E;LU4;East;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;slope;yes;31;5;6;0.222;RS
UPG48_6;UPG48;Lumulumu E;LU4;East;Sphaerogypsina;globulus;Sphaerogypsina_globulus;2013;4;slope;yes;31;1;6;0.222;RS
UPG48_6;UPG48;Lumulumu E;LU4;East;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;slope;yes;31;294;6;0.222;RS
UPG48_6;UPG48;Lumulumu E;LU4;East;Calcarina;mayori;Calcarina_mayori;2013;4;slope;yes;31;11;6;0.222;RS
UPG48_6;UPG48;Lumulumu E;LU4;East;Peneroplis;planatus;Peneroplis_planatus;2013;4;slope;yes;31;9;6;0.222;RS
UPG48_6;UPG48;Lumulumu E;LU4;East;Laevipeneroplis;malayensis;Laevipeneroplis_malayensis;2013;4;slope;yes;31;2;6;0.222;RS
UPG48_6;UPG48;Lumulumu E;LU4;East;Amphistegina;radiata;Amphistegina_radiata;2013;4;slope;yes;31;1;6;0.222;RS
UPG48_6;UPG48;Lumulumu E;LU4;East;Amphisorus;SpS;Amphisorus_SpS;2013;4;slope;yes;31;3;6;0.222;RS
UPG48_9;UPG48;Lumulumu E;LU4;East;Neorotalia;calcar;Neorotalia_calcar;2013;4;slope;yes;31;1;9;0.333;RS
UPG48_9;UPG48;Lumulumu E;LU4;East;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;slope;yes;31;1;9;0.333;RS
UPG48_9;UPG48;Lumulumu E;LU4;East;Heterostegina;depressa;Heterostegina_depressa;2013;4;slope;yes;31;7;9;0.333;RS
UPG48_9;UPG48;Lumulumu E;LU4;East;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;slope;yes;31;22;9;0.333;RS
UPG48_9;UPG48;Lumulumu E;LU4;East;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;slope;yes;31;286;9;0.333;RS
UPG48_9;UPG48;Lumulumu E;LU4;East;Calcarina;mayori;Calcarina_mayori;2013;4;slope;yes;31;8;9;0.333;RS
UPG48_9;UPG48;Lumulumu E;LU4;East;Peneroplis;planatus;Peneroplis_planatus;2013;4;slope;yes;31;7;9;0.333;RS
UPG48_9;UPG48;Lumulumu E;LU4;East;Laevipeneroplis;malayensis;Laevipeneroplis_malayensis;2013;4;slope;yes;31;1;9;0.333;RS
UPG48_9;UPG48;Lumulumu E;LU4;East;Amphistegina;radiata;Amphistegina_radiata;2013;4;slope;yes;31;3;9;0.333;RS
UPG48_9;UPG48;Lumulumu E;LU4;East;Calcarina;sp2;Calcarina_sp2;2013;4;slope;yes;31;3;9;0.333;RS
UPG48_9;UPG48;Lumulumu E;LU4;East;Amphisorus;SpL;Amphisorus_SpL;2013;4;slope;yes;31;4;9;0.333;RS
UPG48_9;UPG48;Lumulumu E;LU4;East;Amphisorus;SpS;Amphisorus_SpS;2013;4;slope;yes;31;1;9;0.333;RS
UPG49_10;UPG49;Langkai;LA5;West;Heterostegina;depressa;Heterostegina_depressa;2013;5;slope;yes;41;4;10;0.303;RA
UPG49_10;UPG49;Langkai;LA5;West;Amphistegina;lessonii;Amphistegina_lessonii;2013;5;slope;yes;41;162;10;0.303;RA
UPG49_10;UPG49;Langkai;LA5;West;Calcarina;mayori;Calcarina_mayori;2013;5;slope;yes;41;6;10;0.303;RA
UPG49_10;UPG49;Langkai;LA5;West;Peneroplis;planatus;Peneroplis_planatus;2013;5;slope;yes;41;18;10;0.303;RA
UPG49_10;UPG49;Langkai;LA5;West;Amphistegina;radiata;Amphistegina_radiata;2013;5;slope;yes;41;28;10;0.303;RA
UPG49_10;UPG49;Langkai;LA5;West;Calcarina;spengleri;Calcarina_spengleri;2013;5;slope;yes;41;1;10;0.303;RA
UPG49_10;UPG49;Langkai;LA5;West;Amphisorus;SpL;Amphisorus_SpL;2013;5;slope;yes;41;63;10;0.303;RA
UPG49_12;UPG49;Langkai;LA5;West;Heterostegina;depressa;Heterostegina_depressa;2013;5;slope;yes;41;11;12;0.364;RA
UPG49_12;UPG49;Langkai;LA5;West;Amphistegina;lessonii;Amphistegina_lessonii;2013;5;slope;yes;41;160;12;0.364;RA
UPG49_12;UPG49;Langkai;LA5;West;Calcarina;mayori;Calcarina_mayori;2013;5;slope;yes;41;15;12;0.364;RA
UPG49_12;UPG49;Langkai;LA5;West;Peneroplis;planatus;Peneroplis_planatus;2013;5;slope;yes;41;17;12;0.364;RA
UPG49_12;UPG49;Langkai;LA5;West;Amphistegina;radiata;Amphistegina_radiata;2013;5;slope;yes;41;40;12;0.364;RA
UPG49_12;UPG49;Langkai;LA5;West;Baculogypsinoides;spinosus;Baculogypsinoides_spinosus;2013;5;slope;yes;41;1;12;0.364;RA
UPG49_12;UPG49;Langkai;LA5;West;Amphisorus;SpL;Amphisorus_SpL;2013;5;slope;yes;41;64;12;0.364;RA
UPG49_7;UPG49;Langkai;LA5;West;Heterostegina;depressa;Heterostegina_depressa;2013;5;slope;yes;41;1;7;0.212;RA
UPG49_7;UPG49;Langkai;LA5;West;Sphaerogypsina;globulus;Sphaerogypsina_globulus;2013;5;slope;yes;41;1;7;0.212;RA
